NEGERI,KATEGORI,kodPAR,namaPAR,kodDUN,namaDUN,KODLOKALITI,KOD AND DM ,NAMA DAERAH MENGUNDI,TEMPAT MENGUNDI,SALURAN,KERTAS UNDI DALAM TONG UNDI,UNDI BAIK,UNDI ROSAK,UNDI TIDAK DILETAK BALIK,BN,BN_CALON,BN_VOTE,PR_1,PR_1_CALON,PR_1_VOTE,PR_2,PR_2_CALON,PR_2_VOTE,OTHER1,OTHER1_CALON,OTHER1_VOTE,OTHER2,OTHER2_CALON,OTHER2_VOTE,OTHER3,OTHER3_CALON,OTHER3_VOTE,OTHER4,OTHER4_CALON,OTHER4_VOTE,OTHER5,OTHER5_CALON,OTHER5_VOTE
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/02,MAMBANG 085/23/02,MAMBANG,SEK. KEB. MAMBANG,,703,650,53,0,UMNO,ABU BAKAR BIN HARUN,537,PKR,SITARUNISAH BINTI AB KADIR,113,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/03,PALOH HINAI 085/23/03,PALOH HINAI,SEK. MEN. KEB. PALOH HINAI,,787,776,11,0,UMNO,ABU BAKAR BIN HARUN,646,PKR,SITARUNISAH BINTI AB KADIR,130,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/04,FELDA CHINI TIMUR 1 085/23/04,FELDA CHINI TIMUR 1,SEK. KEB. LKTP CHINI TIMUR 1,,1743,1716,27,0,UMNO,ABU BAKAR BIN HARUN,1355,PKR,SITARUNISAH BINTI AB KADIR,361,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/05,FELDA CHINI TIMUR 2 085/23/05,FELDA CHINI TIMUR 2,SEK. MEN. KEB. CHINI TIMUR,,1314,1297,17,0,UMNO,ABU BAKAR BIN HARUN,891,PKR,SITARUNISAH BINTI AB KADIR,406,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/06,FELDA CHINI TIMUR 3 & 4 085/23/06,FELDA CHINI TIMUR 3 & 4,SEK. KEB. LKTP CHINI TIMUR 2 & 3,,643,637,6,0,UMNO,ABU BAKAR BIN HARUN,493,PKR,SITARUNISAH BINTI AB KADIR,144,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/07,KAMPUNG DUSUN 085/23/07,KAMPUNG DUSUN,BALAI RAYA KAMPUNG DUSUN,,464,427,37,0,UMNO,ABU BAKAR BIN HARUN,378,PKR,SITARUNISAH BINTI AB KADIR,49,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/08,FELDA CHINI 2 085/23/08,FELDA CHINI 2,SEK. MEN. KEB. CHINI,,2214,2191,23,0,UMNO,ABU BAKAR BIN HARUN,1544,PKR,SITARUNISAH BINTI AB KADIR,647,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/09,FELDA CHINI 1 085/23/09,FELDA CHINI 1,SEK. AGAMA RAKYAT (KAFA) NUR ILHAM FELDA CHINI 1,,1996,1967,29,0,UMNO,ABU BAKAR BIN HARUN,1391,PKR,SITARUNISAH BINTI AB KADIR,576,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/10,FELDA CHINI 4 085/23/10,FELDA CHINI 4,SEK. KEB. LKTP CHINI 1 &4,,1904,1884,20,0,UMNO,ABU BAKAR BIN HARUN,1373,PKR,SITARUNISAH BINTI AB KADIR,511,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/11,FELDA CHINI 5 085/23/11,FELDA CHINI 5,SEK. KEB. LKTP CHINI 3& 5,,1535,1520,15,0,UMNO,ABU BAKAR BIN HARUN,1164,PKR,SITARUNISAH BINTI AB KADIR,356,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/12,FELDA CHINI 3 085/23/12,FELDA CHINI 3,KAFA KELAS AL-QURAN DAN FARDU AIN FELDA CHINI 03,,2174,2155,19,0,UMNO,ABU BAKAR BIN HARUN,1456,PKR,SITARUNISAH BINTI AB KADIR,699,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/13,TERPAI 085/23/13,TERPAI,SEK. KEB. KINCHIR,,336,321,15,0,UMNO,ABU BAKAR BIN HARUN,264,PKR,SITARUNISAH BINTI AB KADIR,57,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P085,PEKAN,N23,CHINI,085/23/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,250,169,24,57,UMNO,ABU BAKAR BIN HARUN,136,PKR,SITARUNISAH BINTI AB KADIR,33,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/01,KAMPUNG SERI JAYA 086/24/01,KAMPUNG SERI JAYA,SEK. JENIS KEB. (C) PEI MIN SERI JAYA,,1291,1266,23,2,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,363,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,889,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,14,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/02,KAMPUNG NEW ZEALAND 086/24/02,KAMPUNG NEW ZEALAND,SEK. KEB. LKTP KAMPUNG NEW ZEALAND,,836,817,19,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,487,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,325,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,5,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/03,KAMPUNG LUIT 086/24/03,KAMPUNG LUIT,SEK. KEB. ULU LUIT,,1118,1104,14,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,522,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,570,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,12,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/04,BANDAR MARAN 086/24/04,BANDAR MARAN,SEK. KEB. MARAN,,1573,1546,27,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,807,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,690,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,49,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/05,FELDA BUKIT TAJAU 086/24/05,FELDA BUKIT TAJAU,SEK. KEB. LKTP BUKIT TAJAU,,1242,1227,15,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,758,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,457,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,12,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/06,KAMPUNG SENTOSA 086/24/06,KAMPUNG SENTOSA,SEK. KEB. SENTOSA,,715,688,27,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,403,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,224,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,61,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/07,SRI KERAMAT 086/24/07,SRI KERAMAT,SEK. KEB. SRI KERAMAT,,1056,1036,20,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,481,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,504,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,51,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/08,KAMPUNG SENGGORA 086/24/08,KAMPUNG SENGGORA,SEK. KEB. SENGGORA,,314,311,3,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,140,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,158,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,13,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/09,LUBUKPAKU 086/24/09,LUBUKPAKU,DEWAN MINI KAMPUNG LUBUK PAKU,,350,343,7,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,173,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,160,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,10,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/10,SERENGKAM 086/24/10,SERENGKAM,SEK. KEB. SERENGKAM,,315,290,25,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,147,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,124,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,19,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N24,LUIT,086/24/11,KUALAWAU 086/24/11,KUALAWAU,SEK. KEB. KUALA WAU,,164,162,2,0,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,99,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,58,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,5,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P086,MARAN,N24,LUIT,086/24/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,395,333,30,32,UMNO,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,251,PAS,M SHAHRUL NIZAM BIN ABDUL HALIFF,71,,,0,BEBAS,KHAIRUL NIZAM BIN ABDUL MAJID,11,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/01,FELDAJENGKA1 086/25/01,FELDAJENGKA1,SEK. KEB. LKTP JENGKA 1,,1581,1533,48,0,UMNO,SHAHANIZA BT SHAMSUDDIN,1091,PKR,MOHAMAD RAZALI BIN ITHNAIN,442,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/02,SUNGAI JERIK 086/25/02,SUNGAI JERIK,SEK. JENIS KEB. (C) JERIK,,866,838,28,0,UMNO,SHAHANIZA BT SHAMSUDDIN,388,PKR,MOHAMAD RAZALI BIN ITHNAIN,450,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/03,ULU JEMPOL 086/25/03,ULU JEMPOL,SEK. KEB. LKTP ULU JEMPOL,,1687,1662,25,0,UMNO,SHAHANIZA BT SHAMSUDDIN,1226,PKR,MOHAMAD RAZALI BIN ITHNAIN,436,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/04,FELDAJENGKA2 086/25/04,FELDAJENGKA2,SEK. KEB. LKTP JENGKA 2,,1598,1564,34,0,UMNO,SHAHANIZA BT SHAMSUDDIN,1167,PKR,MOHAMAD RAZALI BIN ITHNAIN,397,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/05,FELDAJENGKA3 086/25/05,FELDAJENGKA3,SEK. KEB. LKTP JENGKA 3,,1458,1436,22,0,UMNO,SHAHANIZA BT SHAMSUDDIN,948,PKR,MOHAMAD RAZALI BIN ITHNAIN,488,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/06,FELDAJENGKA4 086/25/06,FELDAJENGKA4,SEK. KEB. LKTP JENGKA 4,,1402,1386,16,0,UMNO,SHAHANIZA BT SHAMSUDDIN,745,PKR,MOHAMAD RAZALI BIN ITHNAIN,641,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/07,KUALA SENTUL 086/25/07,KUALA SENTUL,SEK. KEB. KUALA SENTUL,,838,816,22,0,UMNO,SHAHANIZA BT SHAMSUDDIN,503,PKR,MOHAMAD RAZALI BIN ITHNAIN,313,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N25,KUALA SENTUL,086/25/08,FELDAJENGKA5 086/25/08,FELDAJENGKA5,SEK. KEB. LKTP JENGKA 5,,1216,1189,27,0,UMNO,SHAHANIZA BT SHAMSUDDIN,766,PKR,MOHAMAD RAZALI BIN ITHNAIN,423,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P086,MARAN,N25,KUALA SENTUL,086/25/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,132,85,7,40,UMNO,SHAHANIZA BT SHAMSUDDIN,67,PKR,MOHAMAD RAZALI BIN ITHNAIN,18,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/01,FELDAJENGKA6 086/26/01,FELDAJENGKA6,SEK. MEN. KEB. LKTP JENGKA 6,,1481,1433,48,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,808,PAS,HASENAN BIN HARON,625,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/02,FELDAJENGKA7 086/26/02,FELDAJENGKA7,SEK. KEB. LKTP JENGKA 7,,1498,1483,15,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,992,PAS,HASENAN BIN HARON,491,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/03,PAYAPASIR 086/26/03,PAYAPASIR,SEK. KEB. PAYA PASIR,,761,745,16,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,477,PAS,HASENAN BIN HARON,268,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/04,KAMPUNGJENGKA 086/26/04,KAMPUNGJENGKA,SEK. KEB. JENGKA BATU 13 JALAN MARAN,,529,520,9,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,319,PAS,HASENAN BIN HARON,201,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/05,BUKIT LADA 086/26/05,BUKIT LADA,SEK. KEB. BUKIT LADA,,494,492,2,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,221,PAS,HASENAN BIN HARON,271,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/06,FELDA SUNGAI NEREK 086/26/06,FELDA SUNGAI NEREK,SEK. KEB. LKTP SUNGAI NEREK,,1227,1204,22,1,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,739,PAS,HASENAN BIN HARON,465,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/07,FELDA KAMPUNG AWAH 086/26/07,FELDA KAMPUNG AWAH,SEK. KEB. RKTP KAMPUNG AWAH,,1106,1087,19,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,702,PAS,HASENAN BIN HARON,385,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/08,BUKIT SEGUMPAL 086/26/08,BUKIT SEGUMPAL,SEK. KEB. TANJUNG PERANG,,1566,1548,18,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,867,PAS,HASENAN BIN HARON,681,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/09,BANDAR CHENOR 086/26/09,BANDAR CHENOR,SEK. MEN. KEB. TENGKU AMPUAN AFZAN CHENOR,,1163,1152,11,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,609,PAS,HASENAN BIN HARON,543,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/10,PESAGI 086/26/10,PESAGI,SEK. KEB. PESAGI,,219,210,9,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,119,PAS,HASENAN BIN HARON,91,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/11,PEJING 086/26/11,PEJING,BALAI RAYA KAMPUNG PEJING,,112,106,6,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,85,PAS,HASENAN BIN HARON,21,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/12,CHENOR SEBERANG 086/26/12,CHENOR SEBERANG,SEK. KEB. CHENOR,,581,569,12,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,343,PAS,HASENAN BIN HARON,226,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/13,SEKARA 086/26/13,SEKARA,SEK. KEB. SEKARA,,994,979,15,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,511,PAS,HASENAN BIN HARON,468,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P086,MARAN,N26,CHENOR,086/26/14,KERTAU 086/26/14,KERTAU,SEK. KEB. KERTAU,,597,582,15,0,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,377,PAS,HASENAN BIN HARON,205,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P086,MARAN,N26,CHENOR,086/26/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,275,165,33,77,UMNO,MOHAMED ARIFIN BIN AWANG ISMAIL,123,PAS,HASENAN BIN HARON,42,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/01,KAMPUNG PIAN 087/27/01,KAMPUNG PIAN,DEWAN ORANG RAMAI KAMPUNG PIAN,,343,306,37,0,UMNO,MOHAMED BIN JAAFAR,260,PKR,SULAIMAN @ SUHAIMI BIN SAID,42,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,4,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/02,SUNGAI MAI 087/27/02,SUNGAI MAI,TABIKA KEMAS KAMPUNG GONG HALT,,689,664,25,0,UMNO,MOHAMED BIN JAAFAR,382,PKR,SULAIMAN @ SUHAIMI BIN SAID,276,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,6,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/03,KUALA MAI 087/27/03,KUALA MAI,SEK. KEB. KUALA MAI BHARU,,389,386,2,1,UMNO,MOHAMED BIN JAAFAR,264,PKR,SULAIMAN @ SUHAIMI BIN SAID,119,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,3,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/04,PAYA LUAS 087/27/04,PAYA LUAS,SEK. KEB. PAYA LUAS,,728,705,23,0,UMNO,MOHAMED BIN JAAFAR,513,PKR,SULAIMAN @ SUHAIMI BIN SAID,182,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,10,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/05,KUALA KRAU 087/27/05,KUALA KRAU,SEK. JENIS KEB. (C) KUALA KRAU,,1795,1763,32,0,UMNO,MOHAMED BIN JAAFAR,925,PKR,SULAIMAN @ SUHAIMI BIN SAID,825,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,13,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/06,FELDA JENDERAK UTARA 087/27/06,FELDA JENDERAK UTARA,SEK. KEB. LKTP JENDERAK UTARA,,1774,1742,31,1,UMNO,MOHAMED BIN JAAFAR,1047,PKR,SULAIMAN @ SUHAIMI BIN SAID,664,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,31,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/07,KAMPUNGJENDERAK 087/27/07,KAMPUNGJENDERAK,SEK. KEB. JENDERAK,,330,323,7,0,UMNO,MOHAMED BIN JAAFAR,234,PKR,SULAIMAN @ SUHAIMI BIN SAID,81,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,8,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/08,KAMPUNG DATO SHARIFF 087/27/08,KAMPUNG DATO SHARIFF,DEWAN SERBAGUNA KAMPUNG DATO SHARIF AHMAD,,360,350,10,0,UMNO,MOHAMED BIN JAAFAR,256,PKR,SULAIMAN @ SUHAIMI BIN SAID,89,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,5,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/09,FELDA JENDERAK SELATAN 087/27/09,FELDA JENDERAK SELATAN,SEK. KEB. LKTP JENDERAK SELATAN,,951,942,9,0,UMNO,MOHAMED BIN JAAFAR,581,PKR,SULAIMAN @ SUHAIMI BIN SAID,359,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,2,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/10,PAYA PELONG 087/27/10,PAYA PELONG,TABIKA KEMAS KAMPUNG PAYA PELONG,,305,296,9,0,UMNO,MOHAMED BIN JAAFAR,230,PKR,SULAIMAN @ SUHAIMI BIN SAID,63,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,3,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N27,JENDERAK,087/27/11,PENDERAS 087/27/11,PENDERAS,SEK. KEB. PENDERAS,,482,454,27,1,UMNO,MOHAMED BIN JAAFAR,297,PKR,SULAIMAN @ SUHAIMI BIN SAID,149,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,8,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P087,KUALA KRAU,N27,JENDERAK,087/27/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,111,75,10,26,UMNO,MOHAMED BIN JAAFAR,58,PKR,SULAIMAN @ SUHAIMI BIN SAID,16,,,0,BEBAS,PARIRUDDIN MUHAMED AMIN,1,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N28,KERDAU,087/28/01,RUMPUN MAKMUR 087/28/01,RUMPUN MAKMUR,DEWAN PUSPA RUMPUN MAKMUR,,702,694,8,0,UMNO,SYED IBRAHIM BIN SYED AHMAD,479,PAS,KAMAL BIN ASHAARI,215,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N28,KERDAU,087/28/02,FELDA JENGKA25 087/28/02,FELDA JENGKA25,SEK. KEB. LKTP JENGKA 25,,514,510,4,0,UMNO,SYED IBRAHIM BIN SYED AHMAD,432,PAS,KAMAL BIN ASHAARI,78,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N28,KERDAU,087/28/03,FELDA JENGKA22 087/28/03,FELDA JENGKA22,SEK. KEB. LKTP JENGKA 22,,1102,1086,15,1,UMNO,SYED IBRAHIM BIN SYED AHMAD,728,PAS,KAMAL BIN ASHAARI,358,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P087,KUALA KRAU,N28,KERDAU,087/28/04,KAMPUNG BATU SAWAR 087/28/04,KAMPUNG BATU SAWAR,SEK. KEB. BATU SAWAR,,262,255,7,0,UMNO,SYED IBRAHIM BIN SYED AHMAD,165,PAS,KAMAL BIN ASHAARI,90,,,0,,,0,,,0,,,0,,,0,,,0
